ts_utc,node_id,node_label,zone,pm1_ug_m3,pm25_ug_m3,pm10_ug_m3,pm25_nowcast,co_ppm,co2_ppm,no2_ppb,temperature_c,humidity_pct,wind_speed_ms,wind_direction,pressure_hpa,rain_mm,wind_chill_c,aqi,aqi_pm25,aqi_pm10,aqi_co,aqi_nowcast,aqi_category,health_risk_score,event_active,event_type
2026-03-15T10:30:17.198654+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,59.6,96.5,162.0,117.6,3.23,534.5,41.3,21.4,60.7,4.21,261.2,909.7,0.0,21.4,180,180,104,37,195,Unhealthy,24.2,0,none
2026-03-15T10:30:17.701663+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,48.7,77.8,159.9,82.5,3.06,507.3,26.3,22.7,62.3,0.11,209.3,910.5,0.0,22.7,167,167,103,35,170,Unhealthy,21.5,0,waste_burning
2026-03-15T10:30:18.210122+00:00,N5_Tokha,Tokha - Rural Rim,rural,14.8,26.0,124.1,31.0,1.84,491.2,21.9,19.8,63.2,2.06,18.1,910.9,0.0,19.8,85,82,85,21,92,Moderate,13.0,0,none
2026-03-15T10:30:33.720656+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,105.1,168.2,197.6,171.6,5.76,589.6,58.5,21.1,54.8,3.59,228.7,911.0,0.0,21.1,243,243,122,64,247,Very Unhealthy,32.7,0,none
2026-03-15T10:30:34.226390+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,92.5,142.5,274.1,221.0,4.61,557.1,46.2,21.0,49.0,1.43,247.7,909.1,0.0,21.0,218,218,160,52,296,Very Unhealthy,30.5,0,waste_burning
2026-03-15T10:30:34.732549+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,52.0,91.5,120.4,104.6,3.77,526.7,33.9,21.7,73.0,3.6,24.0,911.6,2.74,21.7,176,176,83,43,185,Unhealthy,22.5,0,none
2026-03-15T10:30:35.238826+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,41.2,63.5,145.6,73.0,2.64,492.5,32.1,22.3,58.2,2.45,210.4,908.2,0.0,22.3,157,157,96,30,163,Unhealthy,20.8,0,waste_burning
2026-03-15T10:30:35.746846+00:00,N5_Tokha,Tokha - Rural Rim,rural,19.6,30.1,129.4,30.6,1.82,484.3,12.1,20.0,65.6,1.43,287.5,911.9,0.0,20.0,90,90,88,21,91,Moderate,12.8,0,none
2026-03-15T10:30:51.257905+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,115.1,180.2,226.1,175.5,5.62,595.6,60.3,20.9,51.8,2.18,171.6,909.0,0.0,20.9,255,255,136,62,251,Very Unhealthy,34.4,0,none
2026-03-15T10:30:51.759273+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,71.9,127.2,220.1,174.0,4.62,548.6,43.5,20.1,53.6,3.31,143.0,909.4,0.0,20.1,203,203,133,52,249,Very Unhealthy,28.0,0,waste_burning
2026-03-15T10:30:52.267120+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,65.4,98.1,136.9,101.4,3.49,522.6,45.4,21.4,59.6,4.39,151.0,906.2,0.0,21.4,181,181,92,40,183,Unhealthy,24.3,0,none
2026-03-15T10:30:52.771371+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,45.0,67.8,165.1,70.4,2.83,488.8,31.6,22.3,63.3,1.86,94.1,911.1,0.0,22.3,160,160,106,32,161,Unhealthy,21.5,0,waste_burning
2026-03-15T10:30:53.279157+00:00,N5_Tokha,Tokha - Rural Rim,rural,21.9,34.5,121.5,32.1,1.83,492.8,12.6,19.3,63.2,0.69,145.5,909.5,0.0,19.3,98,98,84,21,94,Moderate,13.3,0,none
2026-03-15T10:31:08.790048+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,97.5,176.8,210.9,176.1,5.12,575.6,69.2,20.2,54.5,2.86,56.1,908.6,0.0,20.2,252,252,129,57,251,Very Unhealthy,34.5,0,none
2026-03-15T10:31:09.297892+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,78.4,129.6,229.2,151.8,4.52,534.0,47.0,20.3,53.1,3.54,306.0,910.7,0.0,20.3,205,205,138,51,227,Very Unhealthy,28.7,0,waste_burning
2026-03-15T10:31:09.801708+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,212.8,335.8,448.4,218.6,6.52,526.1,69.2,21.7,55.7,3.89,72.0,910.5,0.0,21.7,500,500,327,71,293,Hazardous,62.8,1,festival
2026-03-15T10:31:10.308922+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,39.8,72.0,161.9,71.2,3.1,478.9,27.5,22.8,66.2,0.0,149.0,910.2,0.0,22.8,163,163,104,35,162,Unhealthy,21.4,0,waste_burning
2026-03-15T10:31:10.817998+00:00,N5_Tokha,Tokha - Rural Rim,rural,21.3,34.1,125.7,32.9,1.73,469.4,22.7,19.6,63.5,1.73,225.0,911.6,0.0,19.6,98,98,86,20,95,Moderate,14.4,0,none
2026-03-15T10:31:26.331081+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,114.0,199.8,215.2,186.0,5.45,576.4,64.1,22.1,48.4,2.23,193.4,909.8,0.0,22.1,275,275,131,60,261,Very Unhealthy,36.0,0,none
2026-03-15T10:31:26.836167+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,74.5,122.0,217.5,136.8,4.43,551.6,47.1,20.3,49.6,3.7,313.6,912.8,0.0,20.3,500,198,132,500,212,Hazardous,45.8,0,waste_burning
2026-03-15T10:31:27.341647+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,208.8,338.3,448.3,278.5,6.61,529.4,64.7,21.7,53.8,3.59,203.7,909.3,0.0,21.7,500,500,327,72,407,Hazardous,62.4,1,festival
2026-03-15T10:31:27.848592+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,46.2,77.3,169.2,74.2,2.25,500.5,31.7,23.2,58.8,0.27,220.8,909.9,0.0,23.2,166,166,108,26,164,Unhealthy,21.8,0,waste_burning
2026-03-15T10:31:28.356309+00:00,N5_Tokha,Tokha - Rural Rim,rural,20.9,32.9,112.9,32.9,1.92,489.4,24.3,19.3,67.6,2.22,58.8,911.7,0.0,19.3,95,95,80,22,95,Moderate,14.1,0,none
2026-03-15T10:31:43.865836+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,139.9,207.5,238.2,195.6,5.64,590.0,64.7,20.8,57.6,1.16,254.6,909.1,0.0,20.8,282,282,142,62,270,Very Unhealthy,37.2,0,none
2026-03-15T10:31:44.368922+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,83.9,132.9,226.5,134.8,4.97,570.8,49.0,20.1,47.6,3.18,202.4,909.0,0.0,20.1,208,208,136,56,210,Very Unhealthy,29.2,0,waste_burning
2026-03-15T10:31:44.876930+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,200.3,307.2,411.4,292.9,6.88,524.4,62.7,22.1,61.5,4.17,75.3,910.0,0.0,22.1,464,464,282,75,435,Hazardous,57.7,1,festival
2026-03-15T10:31:45.382720+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,30.9,53.0,138.7,63.6,2.59,475.6,32.7,23.8,50.0,2.79,275.1,909.1,0.0,23.8,144,144,92,29,157,Unhealthy for Sensitive Groups,19.6,0,waste_burning
2026-03-15T10:31:45.890337+00:00,N5_Tokha,Tokha - Rural Rim,rural,19.9,33.6,122.7,33.2,1.77,471.7,18.8,19.3,65.8,2.49,309.8,909.9,0.0,19.3,97,97,85,20,96,Moderate,13.8,0,none
2026-03-15T10:32:01.404232+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,111.1,182.8,217.6,190.0,5.82,583.3,60.4,21.4,53.0,2.4,65.6,911.1,0.0,21.4,258,258,132,64,265,Very Unhealthy,34.5,0,none
2026-03-15T10:32:01.913637+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,83.8,150.6,218.7,142.7,4.34,545.8,44.8,20.6,50.6,4.24,59.3,911.6,0.0,20.6,226,226,133,49,218,Very Unhealthy,29.8,0,waste_burning
2026-03-15T10:32:02.421542+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,235.5,374.2,510.7,333.6,6.57,545.1,61.5,22.2,57.9,2.03,30.2,909.6,0.0,22.2,500,500,396,72,500,Hazardous,64.9,1,festival
2026-03-15T10:32:02.922973+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,37.8,66.7,157.6,65.1,3.01,502.0,25.4,23.4,62.3,1.58,171.5,910.0,0.0,23.4,159,159,102,34,158,Unhealthy,20.7,0,waste_burning
2026-03-15T10:32:03.429125+00:00,N5_Tokha,Tokha - Rural Rim,rural,13.1,23.3,107.8,28.9,2.14,477.2,24.5,19.7,61.2,4.01,239.8,910.5,0.0,19.7,77,77,77,24,88,Moderate,12.7,0,none
2026-03-15T10:32:18.943793+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,130.1,198.5,200.8,193.7,5.91,578.7,55.0,21.5,57.9,2.03,273.5,910.6,0.0,21.5,273,273,124,65,269,Very Unhealthy,34.9,0,none
2026-03-15T10:32:19.451721+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,90.4,146.7,245.2,144.6,4.82,572.3,48.6,20.3,54.8,2.52,128.3,909.0,0.0,20.3,222,222,146,54,220,Very Unhealthy,30.6,0,waste_burning
2026-03-15T10:32:19.959353+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,216.2,335.1,460.1,334.4,6.45,536.6,61.4,22.1,57.8,3.54,35.0,907.9,0.0,22.1,500,500,340,70,500,Hazardous,62.5,1,festival
2026-03-15T10:32:20.464371+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,28.7,46.2,110.9,55.6,3.29,493.2,30.9,22.0,65.0,5.61,203.2,909.8,0.0,22.0,127,127,79,37,151,Unhealthy for Sensitive Groups,17.9,0,waste_burning
2026-03-15T10:32:20.972117+00:00,N5_Tokha,Tokha - Rural Rim,rural,21.6,33.6,113.1,31.0,1.96,483.1,19.4,19.9,63.6,2.39,82.5,908.5,0.0,19.9,97,97,80,22,92,Moderate,13.8,0,none
2026-03-15T10:32:36.486354+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,97.4,168.9,194.9,182.9,5.17,571.2,60.4,21.1,50.1,2.9,59.4,911.0,0.0,21.1,244,244,121,58,258,Very Unhealthy,32.7,0,none
2026-03-15T10:32:36.994205+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,81.4,143.4,234.5,143.9,4.81,544.8,52.4,19.5,47.7,3.02,97.7,909.0,0.0,19.5,219,219,140,54,219,Very Unhealthy,30.5,0,waste_burning
2026-03-15T10:32:37.501821+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,70.4,109.0,167.3,221.7,3.66,525.8,42.2,21.3,63.3,3.08,60.4,912.1,0.0,21.3,189,189,107,42,296,Unhealthy,25.3,0,festival
2026-03-15T10:32:38.007950+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,36.8,62.0,131.1,59.4,2.42,503.5,30.3,22.8,57.2,3.53,329.3,909.7,0.0,22.8,156,156,89,28,154,Unhealthy,20.2,0,waste_burning
2026-03-15T10:32:38.515167+00:00,N5_Tokha,Tokha - Rural Rim,rural,14.2,24.6,64.5,28.6,1.76,474.6,13.3,18.9,82.5,1.87,315.9,909.3,7.03,18.9,80,80,56,20,87,Moderate,10.8,0,none
2026-03-15T10:32:54.023523+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,113.9,192.3,203.4,187.0,5.38,563.3,56.0,21.5,78.4,1.33,307.6,910.1,2.26,21.5,267,267,125,60,262,Very Unhealthy,34.4,0,none
2026-03-15T10:32:54.529958+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,63.9,100.6,199.2,122.2,4.35,534.8,42.8,20.9,52.6,4.73,240.0,911.7,0.0,20.9,183,183,123,49,198,Unhealthy,25.8,0,waste_burning
2026-03-15T10:32:55.036939+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,68.0,121.1,182.8,171.4,3.73,533.7,37.0,21.8,56.8,2.3,7.1,910.4,0.0,21.8,197,197,115,42,246,Unhealthy,25.7,0,festival
2026-03-15T10:32:55.539226+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,43.1,70.9,148.5,64.1,2.38,520.5,23.1,22.9,65.2,2.28,182.6,909.4,0.0,22.9,162,162,97,27,157,Unhealthy,20.2,0,waste_burning
2026-03-15T10:32:56.046649+00:00,N5_Tokha,Tokha - Rural Rim,rural,25.4,44.5,141.2,35.8,1.76,476.5,11.5,18.7,66.0,0.52,259.0,912.9,0.0,18.7,123,123,94,20,102,Unhealthy for Sensitive Groups,15.6,0,none
2026-03-15T10:33:06.561787+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,92.3,163.4,203.6,163.4,5.85,595.5,59.1,20.4,55.1,3.52,2.2,910.6,0.0,20.4,239,239,125,64,239,Very Unhealthy,32.6,0,none
2026-03-15T10:33:07.067404+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,63.7,110.5,185.2,110.5,5.08,559.9,46.2,19.5,56.9,5.11,294.5,907.4,0.0,19.5,190,190,116,57,190,Unhealthy,26.7,0,none
2026-03-15T10:33:07.574974+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,84.3,141.4,210.1,141.4,3.64,551.9,42.0,21.7,58.9,0.11,324.7,910.7,0.0,21.7,217,217,128,41,217,Very Unhealthy,28.3,0,none
2026-03-15T10:33:08.076326+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,45.0,67.9,144.7,67.9,3.03,503.8,32.2,22.4,60.7,2.56,352.7,911.6,0.0,22.4,160,160,95,34,160,Unhealthy,21.2,0,none
2026-03-15T10:33:08.583458+00:00,N5_Tokha,Tokha - Rural Rim,rural,19.7,31.0,127.4,31.0,1.79,458.6,20.7,19.5,64.2,1.43,65.8,909.9,0.0,19.5,92,92,87,20,92,Moderate,13.7,0,none
2026-03-15T10:33:24.091240+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,102.4,176.0,212.2,169.9,5.86,590.7,49.4,21.4,50.0,3.12,349.9,912.2,0.0,21.4,251,251,129,65,245,Very Unhealthy,32.8,0,none
2026-03-15T10:33:24.599974+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,97.5,150.8,251.7,133.8,4.66,547.6,54.4,20.4,48.1,1.87,70.5,910.4,0.0,20.4,226,226,149,53,209,Very Unhealthy,31.6,0,none
2026-03-15T10:33:25.103248+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,60.8,105.2,157.0,120.6,4.05,526.4,41.3,22.6,58.3,3.94,58.4,909.8,0.0,22.6,186,186,102,46,197,Unhealthy,24.9,0,none
2026-03-15T10:33:25.604850+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,31.3,46.5,95.7,55.2,2.53,506.5,26.7,22.5,78.8,3.03,185.6,910.2,5.39,22.5,128,128,71,29,150,Unhealthy for Sensitive Groups,16.9,0,none
2026-03-15T10:33:26.111412+00:00,N5_Tokha,Tokha - Rural Rim,rural,88.9,154.5,520.5,113.3,8.62,459.9,23.4,19.9,61.2,1.06,146.8,910.1,0.0,19.9,407,230,407,92,192,Hazardous,40.7,1,waste_burning
2026-03-15T10:33:44.776804+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,139.7,211.8,232.5,211.8,6.04,586.8,51.5,22.0,57.1,1.2,186.1,912.2,0.0,22.0,287,287,139,66,287,Very Unhealthy,36.3,0,none
2026-03-15T10:33:45.282458+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,100.9,174.8,301.1,174.8,4.95,557.2,44.1,20.8,50.9,0.0,0.9,910.8,0.0,20.8,250,250,174,56,250,Very Unhealthy,33.6,0,none
2026-03-15T10:33:45.786355+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,81.2,134.1,186.5,134.1,3.79,559.7,38.6,21.6,55.7,1.22,116.6,909.2,0.0,21.6,210,210,117,43,210,Very Unhealthy,27.1,0,none
2026-03-15T10:33:46.291626+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,44.2,70.5,158.8,70.5,2.77,494.8,34.9,22.6,61.2,0.71,335.1,913.3,0.0,22.6,162,162,103,31,162,Unhealthy,21.8,0,none
2026-03-15T10:33:46.794250+00:00,N5_Tokha,Tokha - Rural Rim,rural,15.4,27.7,76.9,27.7,1.43,507.3,18.9,19.5,83.8,3.52,40.0,911.4,4.04,19.5,86,86,62,16,86,Moderate,11.9,0,none
2026-03-15T10:34:02.301660+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,90.0,141.1,166.0,169.4,5.52,604.4,61.8,20.9,49.5,5.3,95.0,910.4,0.0,20.9,216,216,106,61,245,Very Unhealthy,30.1,0,none
2026-03-15T10:34:41.168917+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,106.8,175.5,197.9,175.5,6.1,580.1,52.2,21.3,52.9,4.32,355.5,910.6,0.0,21.3,251,251,122,67,251,Very Unhealthy,32.9,0,none
2026-03-15T10:34:41.673036+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,74.5,127.8,202.0,127.8,4.95,573.5,43.0,20.1,49.4,3.5,355.2,910.1,0.0,20.1,203,203,124,56,203,Very Unhealthy,27.7,0,none
2026-03-15T10:34:42.180846+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,74.0,111.3,162.1,111.3,3.53,546.0,36.1,22.1,62.0,3.44,299.9,910.6,0.0,22.1,190,190,105,40,190,Unhealthy,24.6,0,none
2026-03-15T10:34:42.686633+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,35.3,64.1,139.0,64.1,2.67,505.3,36.8,22.7,59.0,2.49,42.3,908.0,0.0,22.7,157,157,93,30,157,Unhealthy,21.2,0,none
2026-03-15T10:34:43.191577+00:00,N5_Tokha,Tokha - Rural Rim,rural,24.8,37.3,131.9,37.3,1.25,491.7,27.3,18.8,65.8,0.95,214.1,910.6,0.0,18.8,105,105,89,14,105,Unhealthy for Sensitive Groups,15.3,0,none
2026-03-15T10:34:58.703655+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,591.8,936.6,998.3,682.9,27.6,564.3,92.8,20.8,49.7,1.07,60.4,908.5,0.0,20.8,500,500,500,281,500,Hazardous,80.5,1,waste_burning
2026-03-15T10:34:59.208951+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,85.8,142.2,253.9,135.4,4.35,530.0,48.2,19.8,50.8,2.57,182.3,909.6,0.0,19.8,218,218,150,49,211,Very Unhealthy,30.2,0,none
2026-03-15T10:34:59.715339+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,77.3,119.9,184.6,115.8,3.62,533.1,42.4,21.0,63.3,2.44,75.5,911.2,0.0,21.0,196,196,116,41,193,Unhealthy,26.2,0,none
2026-03-15T10:35:00.218717+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,28.4,49.3,101.0,55.7,2.6,487.3,28.8,22.4,57.9,5.4,218.2,909.2,0.0,22.4,135,135,74,30,151,Unhealthy for Sensitive Groups,17.8,0,none
2026-03-15T10:35:00.724763+00:00,N5_Tokha,Tokha - Rural Rim,rural,17.4,28.5,116.2,32.3,1.33,454.4,17.9,20.5,63.3,2.07,23.4,908.0,0.0,20.5,87,87,81,15,94,Moderate,12.6,0,none
2026-03-15T11:02:48.365263+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,74.3,125.0,135.3,125.0,4.85,574.8,60.4,19.9,74.2,0.0,258.4,911.6,5.7,19.9,200,200,91,54,200,Unhealthy,27.8,0,none
2026-03-15T11:02:48.870806+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,54.2,87.4,144.7,87.4,4.46,532.0,53.1,20.6,46.3,5.21,20.2,911.3,0.0,20.6,500,173,95,500,173,Hazardous,43.0,0,none
2026-03-15T11:02:49.377132+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,69.0,114.6,166.8,114.6,2.53,509.7,36.0,22.8,48.0,1.73,181.7,909.2,0.0,22.8,192,192,107,29,192,Unhealthy,24.4,0,none
2026-03-15T11:02:49.883114+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,34.3,58.7,121.7,58.7,2.1,504.1,19.8,21.8,60.1,2.08,324.6,909.1,0.0,21.8,153,153,84,24,153,Unhealthy,18.5,0,none
2026-03-15T11:02:50.391213+00:00,N5_Tokha,Tokha - Rural Rim,rural,24.0,36.4,118.0,36.4,1.53,462.7,19.1,19.9,60.4,0.04,274.5,911.0,0.0,19.9,103,103,82,17,103,Unhealthy for Sensitive Groups,14.1,0,none
2026-03-15T11:03:05.896997+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,90.8,136.1,146.0,130.8,4.61,577.8,57.5,21.6,56.4,3.2,62.5,908.2,0.0,21.6,212,212,96,52,206,Very Unhealthy,28.6,0,none
2026-03-15T11:03:06.400180+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,62.5,101.5,190.0,95.0,4.51,549.5,36.3,20.4,51.0,4.35,318.1,911.7,0.0,20.4,183,183,118,51,179,Unhealthy,25.0,0,none
2026-03-15T11:03:06.904422+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,59.1,104.0,145.5,109.0,3.28,529.3,38.2,21.4,55.1,2.7,91.0,908.8,0.0,21.4,185,185,96,37,189,Unhealthy,23.9,0,none
2026-03-15T11:03:07.409522+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,36.2,59.6,119.7,59.2,2.16,508.2,19.4,23.0,64.2,2.44,319.9,909.4,0.0,23.0,154,154,83,25,154,Unhealthy,18.6,0,none
2026-03-15T11:03:07.912646+00:00,N5_Tokha,Tokha - Rural Rim,rural,19.7,31.9,100.7,34.0,1.45,473.3,19.7,19.6,68.8,1.04,295.4,910.7,0.0,19.6,93,93,74,16,97,Moderate,13.0,0,none
2026-03-15T11:03:23.425930+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,75.1,124.5,145.6,128.5,4.77,568.6,51.4,20.6,54.3,4.17,245.4,911.6,0.0,20.6,199,199,96,54,204,Unhealthy,27.1,0,none
2026-03-15T11:03:23.933689+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,64.6,116.1,221.8,104.3,4.21,544.9,40.7,21.2,51.1,1.48,11.6,909.0,0.0,21.2,193,193,134,48,185,Unhealthy,26.8,0,none
2026-03-15T11:03:24.441588+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,58.3,100.7,125.5,105.8,3.2,505.1,33.0,22.4,58.5,3.71,294.4,909.2,0.0,22.4,183,183,86,36,186,Unhealthy,22.8,0,none
2026-03-15T11:03:24.947778+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,37.8,61.5,129.8,60.0,2.23,485.2,26.1,23.1,58.6,1.63,189.0,909.4,0.0,23.1,155,155,88,25,154,Unhealthy,19.5,0,none
2026-03-15T11:03:25.455677+00:00,N5_Tokha,Tokha - Rural Rim,rural,21.9,35.3,109.1,34.5,1.75,454.0,14.7,19.2,67.2,1.21,350.4,911.1,0.0,19.2,100,100,78,20,98,Moderate,13.4,0,none
2026-03-15T11:03:40.968084+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,121.7,186.0,221.9,152.2,5.06,570.6,51.6,21.5,52.9,0.43,18.9,908.3,0.0,21.5,261,261,134,57,227,Very Unhealthy,33.7,0,none
2026-03-15T11:03:41.472314+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,74.0,123.1,197.8,112.0,3.87,565.5,43.0,20.0,51.5,2.96,196.0,908.3,0.0,20.0,198,198,122,44,191,Unhealthy,26.8,0,none
2026-03-15T11:03:41.980805+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,66.7,103.3,166.9,105.1,2.96,511.9,44.7,21.8,55.9,1.79,225.1,911.1,0.0,21.8,185,185,107,34,186,Unhealthy,24.9,0,none
2026-03-15T11:03:42.487274+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,29.1,43.8,90.5,53.9,2.29,497.4,23.1,23.3,53.0,5.08,309.0,910.1,0.0,23.3,121,121,69,26,146,Unhealthy for Sensitive Groups,15.8,0,none
2026-03-15T11:03:42.991191+00:00,N5_Tokha,Tokha - Rural Rim,rural,22.3,35.2,93.7,34.7,2.17,450.8,8.7,20.2,62.1,2.61,166.8,908.7,0.0,20.2,100,100,70,25,99,Moderate,12.7,0,none
2026-03-15T11:03:58.504406+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,83.6,141.4,177.3,148.0,4.25,551.1,43.5,21.6,59.8,4.33,1.0,910.1,0.0,21.6,217,217,112,48,223,Very Unhealthy,28.1,0,none
2026-03-15T11:03:59.005384+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,79.3,122.9,216.1,115.8,3.84,534.4,34.5,21.0,55.9,2.49,336.9,910.0,0.0,21.0,198,198,131,44,193,Unhealthy,26.3,0,none
2026-03-15T11:03:59.513533+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,67.1,104.0,146.9,104.8,3.05,534.7,30.4,22.1,59.2,3.45,268.3,909.5,0.0,22.1,185,185,96,35,186,Unhealthy,23.1,0,none
2026-03-15T11:04:00.018269+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,31.8,47.2,95.2,51.5,2.27,499.1,29.0,22.5,58.1,5.18,105.7,911.2,0.0,22.5,130,130,71,26,140,Unhealthy for Sensitive Groups,17.2,0,none
2026-03-15T11:04:00.526299+00:00,N5_Tokha,Tokha - Rural Rim,rural,18.1,28.1,91.3,32.6,1.44,471.4,16.1,20.4,65.2,3.95,326.3,909.5,0.0,20.4,86,86,69,16,95,Moderate,11.9,0,none
2026-03-15T11:04:16.037319+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,103.7,174.5,195.8,157.7,4.84,588.5,49.8,20.6,53.2,1.99,285.8,912.3,0.0,20.6,250,250,121,54,233,Very Unhealthy,32.0,0,none
2026-03-15T11:04:16.541382+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,91.7,137.2,203.1,125.0,3.81,523.3,44.3,20.5,52.9,2.38,199.2,913.0,0.0,20.5,213,213,125,43,200,Very Unhealthy,28.2,0,none
2026-03-15T11:04:17.045133+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,61.8,100.8,134.7,103.9,2.67,529.9,36.7,22.2,59.7,3.44,194.7,910.6,0.0,22.2,183,183,90,30,185,Unhealthy,23.1,0,none
2026-03-15T11:04:17.551702+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,30.8,48.8,114.9,50.6,2.27,507.4,31.7,23.1,57.9,3.73,128.4,910.4,0.0,23.1,134,134,81,26,138,Unhealthy for Sensitive Groups,18.2,0,none
2026-03-15T11:04:18.057734+00:00,N5_Tokha,Tokha - Rural Rim,rural,16.4,28.3,90.8,31.4,1.35,469.0,14.1,19.1,62.0,2.8,23.1,910.8,0.0,19.1,87,87,69,15,93,Moderate,11.7,0,none
